barcode	sample	count.1	input.1	input.2	input.3	log_fold_change	p	-log10(p)	masked_p (p = 1 if logFC < 0)	-log10(masked_p)	count.normalised (edgeR)	input.normalised (edgeR)	Peptide	HLA	RCC.sample
A2B64	BC 59 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.00637238946359351	219	A0201	RCC 17
A2B65	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	220	A0201	RCC 17
A2B66	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	221	A0201	RCC 17
A2B67	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	222	A0201	RCC 17
A2B68	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	223	A0201	RCC 17
A2B69	BC 59 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	224	A0201	RCC 17
A2B70	BC 59 PE+	2	0	0	1	2.2129937233342	1	0	1	0	0.0191171683907805	0.00318619473179676	225	A0201	RCC 17
A2B71	BC 59 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	226	A0201	RCC 17
A2B72	BC 59 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	227	A0201	RCC 17
A2B73	BC 59 PE+	4	1	0	1	2.38142910663602	1	0	1	0	0.0382343367815611	0.00637238946359351	228	A0201	RCC 17
A2B74	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	229	A0201	RCC 17
A2B75	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	230	A0201	RCC 17
A2B76	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	231	A0201	RCC 17
A2B77	BC 59 PE+	0	0	0	2	-2.66296501272243	1	0	1	0	0	0.00637238946359351	232	A0201	RCC 17
A2B78	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	233	A0201	RCC 17
A2B79	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	234	A0201	RCC 17
A2B80	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	235	A0201	RCC 17
A2B81	BC 59 PE+	0	0	0	2	-2.66296501272243	1	0	1	0	0	0.00637238946359351	236	A0201	RCC 17
A2B82	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	237	A0201	RCC 17
A2B83	BC 59 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00955858419539027	238	A0201	RCC 17
A2B84	BC 59 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.00955858419539027	239	A0201	RCC 17
A3B61	BC 59 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.00955858419539027	240	A0201	RCC 17
A3B62	BC 59 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	241	A0201	RCC 17
A3B63	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	242	A0201	RCC 17
A3B64	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	243	A0201	RCC 17
A3B65	BC 59 PE+	0	2	1	0	-3.16992500144231	1	0	1	0	0	0.00955858419539027	244	A0201	RCC 17
A3B66	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	245	A0201	RCC 17
A3B67	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	246	A0201	RCC 17
A3B68	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	247	A0201	RCC 17
A3B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	248	A0201	RCC 17
A3B70	BC 59 PE+	1	0	2	0	0.506959988719883	1	0	1	0	0.00955858419539027	0.00637238946359351	249	A0201	RCC 17
A3B71	BC 59 PE+	4	0	1	0	3.16992500144231	1	0	1	0	0.0382343367815611	0.00318619473179676	250	A0201	RCC 17
A3B72	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	251	A0201	RCC 17
A3B73	BC 59 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0191171683907805	0	252	A0201	RCC 17
A3B74	BC 59 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	253	A0201	RCC 17
A3B75	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	254	A0201	RCC 17
A3B76	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	255	A0201	RCC 17
A3B77	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	256	A0201	RCC 17
A3B78	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	257	A0201	RCC 17
A3B79	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	258	A0201	RCC 17
A3B80	BC 59 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	259	A0201	RCC 17
A3B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	260	A0201	RCC 17
A3B82	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	261	A0201	RCC 17
A3B83	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	262	A0201	RCC 17
A3B84	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	263	A0201	RCC 17
A5B61	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	264	A0201	RCC 17
A5B62	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	265	A0201	RCC 17
A5B63	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	266	A0201	RCC 17
A5B64	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	267	A0201	RCC 17
A5B65	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	268	A0201	RCC 17
A5B66	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	269	A0201	RCC 17
A5B67	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	270	A0201	RCC 17
A5B68	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	271	A0201	RCC 17
A5B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	272	A0201	RCC 17
A5B70	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	273	A0201	RCC 17
A5B71	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	274	A0201	RCC 17
A5B72	BC 59 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00637238946359351	275	A2402	RCC 17
A5B73	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	276	A2402	RCC 17
A5B74	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	277	A2402	RCC 17
A5B75	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	278	A2402	RCC 17
A5B76	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	279	A2402	RCC 17
A5B77	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	280	A2402	RCC 17
A5B78	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	281	A2402	RCC 17
A5B79	BC 59 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	282	A2402	RCC 17
A5B80	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	283	A2402	RCC 17
A5B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	284	A2402	RCC 17
A5B82	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	285	A2402	RCC 17
A5B83	BC 59 PE+	0	1	1	2	-3.54432051622381	1	0	1	0	0	0.012744778927187	286	A2402	RCC 17
A5B84	BC 59 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	287	A2402	RCC 17
A6B61	BC 59 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	288	A2402	RCC 17
A6B62	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	289	A2402	RCC 17
A6B63	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	290	A2402	RCC 17
A6B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	291	A2402	RCC 17
A6B65	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	292	A2402	RCC 17
A6B66	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	224	A2402	RCC 17
A6B67	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	227	A2402	RCC 17
A6B68	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	295	A2402	RCC 17
A6B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	296	A2402	RCC 17
A6B70	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	297	A2402	RCC 17
A6B71	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	298	A2402	RCC 17
A6B72	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	299	A2402	RCC 17
A6B73	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	300	A2402	RCC 17
A6B74	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	301	A2402	RCC 17
A6B75	BC 59 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	302	A2402	RCC 17
A6B76	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	303	A2402	RCC 17
A6B77	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	244	A2402	RCC 17
A6B78	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	305	A2402	RCC 17
A6B79	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	306	A2402	RCC 17
A6B80	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	307	A2402	RCC 17
A6B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	308	A2402	RCC 17
A6B82	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	309	A2402	RCC 17
A6B83	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	310	A2402	RCC 17
A6B84	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	311	A2402	RCC 17
A7B61	BC 59 PE+	1	1	1	1	0	1	0	1	0	0.00955858419539027	0.00955858419539027	312	A2402	RCC 17
A7B62	BC 59 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.00955858419539027	313	A2402	RCC 17
A7B63	BC 59 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	314	A2402	RCC 17
A7B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	315	A2402	RCC 17
A7B65	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	316	A2402	RCC 17
A7B66	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	317	A2402	RCC 17
A7B67	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	318	A2402	RCC 17
A7B68	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	319	A2402	RCC 17
A7B69	BC 59 PE+	1	0	1	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	320	A2402	RCC 17
A7B70	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	321	A2402	RCC 17
A7B71	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	322	A2402	RCC 17
A7B72	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	323	A2402	RCC 17
A7B73	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	324	A2402	RCC 17
A7B74	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	325	A2402	RCC 17
A7B75	BC 59 PE+	2	0	0	0	4.08746284125034	1	0	1	0	0.0191171683907805	0	326	A2402	RCC 17
A7B76	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	327	A2402	RCC 17
A7B77	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	328	A2402	RCC 17
A7B78	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	329	A2402	RCC 17
A7B79	BC 59 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	330	A2402	RCC 17
A7B80	BC 59 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	331	A2402	RCC 17
A7B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	332	A2402	RCC 17
A7B82	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	333	A2402	RCC 17
A7B83	BC 59 PE+	0	2	0	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	334	A2402	RCC 17
A7B84	BC 59 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00955858419539027	335	A2402	RCC 17
A8B61	BC 59 PE+	0	2	1	1	-3.54432051622381	1	0	1	0	0	0.012744778927187	336	A2402	RCC 17
A8B62	BC 59 PE+	0	1	0	2	-3.16992500144231	1	0	1	0	0	0.00955858419539027	337	A2402	RCC 17
A8B63	BC 59 PE+	0	2	2	0	-3.54432051622381	1	0	1	0	0	0.012744778927187	338	A2402	RCC 17
A8B64	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	339	A2402	RCC 17
A8B65	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	340	A2402	RCC 17
A8B66	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	341	A2402	RCC 17
A8B67	BC 59 PE+	3	0	0	0	4.64385618977473	1	0	1	0	0.0286757525861708	0	342	A2402	RCC 17
A8B68	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	343	A2402	RCC 17
A8B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	344	A2402	RCC 17
A8B70	BC 59 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	345	A2402	RCC 17
A8B71	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	346	A2402	RCC 17
A8B72	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	347	A2402	RCC 17
A8B73	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	348	A2402	RCC 17
A8B74	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	349	A2402	RCC 17
A8B75	BC 59 PE+	1	2	0	1	0	1	0	1	0	0.00955858419539027	0.00955858419539027	350	A2402	RCC 17
A8B76	BC 59 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	274	A2402	RCC 17
A8B77	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	352	B3501	RCC 17
A8B78	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	353	B3501	RCC 17
A8B79	BC 59 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.00637238946359351	354	B3501	RCC 17
A8B80	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	355	B3501	RCC 17
A8B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	356	B3501	RCC 17
A8B82	BC 59 PE+	3	0	0	0	4.64385618977473	1	0	1	0	0.0286757525861708	0	357	B3501	RCC 17
A8B83	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	358	B3501	RCC 17
A8B84	BC 59 PE+	0	1	1	1	-3.16992500144231	1	0	1	0	0	0.00955858419539027	359	B3501	RCC 17
A9B61	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	360	B3501	RCC 17
A9B62	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	361	B3501	RCC 17
A9B63	BC 59 PE+	0	1	3	0	-3.54432051622381	1	0	1	0	0	0.012744778927187	362	B3501	RCC 17
A9B64	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	363	B3501	RCC 17
A9B65	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	364	B3501	RCC 17
A9B66	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	365	B3501	RCC 17
A9B67	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	366	B3501	RCC 17
A9B68	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	367	B3501	RCC 17
A9B69	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	368	B3501	RCC 17
A9B70	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	369	B3501	RCC 17
A9B71	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	370	B3501	RCC 17
A9B72	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	371	B3501	RCC 17
A9B73	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	372	B3501	RCC 17
A9B74	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	373	B3501	RCC 17
A9B75	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	374	B3501	RCC 17
A9B76	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	375	B3501	RCC 17
A9B77	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	288	B3501	RCC 17
A9B78	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	377	B3501	RCC 17
A9B79	BC 59 PE+	2	1	0	0	2.2129937233342	1	0	1	0	0.0191171683907805	0.00318619473179676	378	B3501	RCC 17
A9B80	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	379	B3501	RCC 17
A9B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	380	B3501	RCC 17
A9B82	BC 59 PE+	0	0	1	2	-3.16992500144231	1	0	1	0	0	0.00955858419539027	381	B3501	RCC 17
A9B83	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	382	B3501	RCC 17
A9B84	BC 59 PE+	1	2	0	0	0.506959988719883	1	0	1	0	0.00955858419539027	0.00637238946359351	383	B3501	RCC 17
A10B61	BC 59 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00637238946359351	384	B3501	RCC 17
A10B62	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	385	B3501	RCC 17
A10B63	BC 59 PE+	1	2	0	0	0.506959988719883	1	0	1	0	0.00955858419539027	0.00637238946359351	386	B3501	RCC 17
A10B64	BC 59 PE+	0	0	2	1	-3.16992500144231	1	0	1	0	0	0.00955858419539027	387	B3501	RCC 17
A10B65	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	388	B3501	RCC 17
A10B66	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	389	B3501	RCC 17
A10B67	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	390	B3501	RCC 17
A10B68	BC 59 PE+	0	0	1	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	391	B3501	RCC 17
A10B69	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	392	B3501	RCC 17
A10B70	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	393	B3501	RCC 17
A10B71	BC 59 PE+	0	0	1	1	-2.66296501272243	1	0	1	0	0	0.00637238946359351	394	B3501	RCC 17
A10B72	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	395	B3501	RCC 17
A10B73	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	396	B3501	RCC 17
A10B74	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	397	B3501	RCC 17
A10B75	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	398	B3501	RCC 17
A10B76	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	399	B3501	RCC 17
A10B77	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	400	B3501	RCC 17
A10B78	BC 59 PE+	18	0	0	0	7.17990909001493	8.97114107296158e-06	5.04715231390427	8.97114107296158e-06	5.04715231390427	0.172054515517025	0	401	B3501	RCC 17
A10B79	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	402	B3501	RCC 17
A10B80	BC 59 PE+	1	1	1	1	0	1	0	1	0	0.00955858419539027	0.00955858419539027	403	B3501	RCC 17
A10B81	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	404	B3501	RCC 17
A10B82	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	405	B3501	RCC 17
A10B83	BC 59 PE+	0	0	2	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	406	B3501	RCC 17
A10B84	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	407	C0401	RCC 17
A11B61	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	408	C0401	RCC 17
A11B62	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	409	C0401	RCC 17
A11B63	BC 59 PE+	1	0	2	0	0.506959988719883	1	0	1	0	0.00955858419539027	0.00637238946359351	410	C0401	RCC 17
A11B64	BC 59 PE+	0	0	0	1	-1.87446911791614	1	0	1	0	0	0.00318619473179676	355	C0401	RCC 17
A11B65	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	412	C0401	RCC 17
A11B66	BC 59 PE+	0	2	1	1	-3.54432051622381	1	0	1	0	0	0.012744778927187	413	C0401	RCC 17
A11B67	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	357	C0401	RCC 17
A11B68	BC 59 PE+	0	0	0	0	0	1	0	1	0	0	0	415	C0401	RCC 17
A11B69	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	416	C0401	RCC 17
A11B70	BC 59 PE+	17	0	1	3	3.55371156673672	0.00575179650190338	2.24019648765713	0.00575179650190338	2.24019648765713	0.162495931321635	0.012744778927187	417	C0401	RCC 17
A11B71	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	418	C0401	RCC 17
A11B72	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	204	C0401	RCC 17
A11B73	BC 59 PE+	1	1	0	0	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	362	C0401	RCC 17
A11B74	BC 59 PE+	1	0	1	2	0	1	0	1	0	0.00955858419539027	0.00955858419539027	421	C0401	RCC 17
A11B75	BC 59 PE+	1	0	0	1	1.29545588352617	1	0	1	0	0.00955858419539027	0.00318619473179676	422	C0401	RCC 17
A11B76	BC 59 PE+	0	1	0	1	-2.66296501272243	1	0	1	0	0	0.00637238946359351	280	C0401	RCC 17
A11B77	BC 59 PE+	0	1	0	0	-1.87446911791614	1	0	1	0	0	0.00318619473179676	281	C0401	RCC 17
A11B78	BC 59 PE+	1	0	0	0	3.16992500144231	1	0	1	0	0.00955858419539027	0	282	C0401	RCC 17
A11B79	BC 59 PE+	0	1	1	0	-2.66296501272243	1	0	1	0	0	0.00637238946359351	283	C0401	RCC 17
